frame_id,person_id,x,y
6,0,358.0,-66.0
7,0,355.90697674418607,-65.90697674418605
8,0,353.8139534883721,-65.81395348837209
9,0,351.72093023255815,-65.72093023255815
10,0,349.62790697674416,-65.62790697674419
11,0,347.5348837209302,-65.53488372093024
12,0,345.4418604651163,-65.44186046511628
13,0,343.3488372093023,-65.34883720930233
14,0,341.25581395348837,-65.25581395348837
15,0,339.16279069767444,-65.16279069767442
16,0,337.06976744186045,-65.06976744186046
17,0,334.9767441860465,-64.97674418604652
18,0,332.8837209302326,-64.88372093023256
19,0,330.7906976744186,-64.79069767441861
20,0,328.69767441860466,-64.69767441860465
21,0,326.6046511627907,-64.6046511627907
22,0,324.51162790697674,-64.51162790697674
23,0,322.4186046511628,-64.4186046511628
24,0,320.3255813953488,-64.32558139534883
25,0,318.2325581395349,-64.23255813953489
26,0,316.1395348837209,-64.13953488372093
27,0,314.04651162790697,-64.04651162790698
28,0,311.95348837209303,-63.95348837209302
29,0,309.86046511627904,-63.86046511627907
30,0,307.7674418604651,-63.76744186046512
31,0,305.6744186046512,-63.674418604651166
32,0,303.5813953488372,-63.58139534883721
33,0,301.48837209302326,-63.48837209302326
34,0,299.3953488372093,-63.395348837209305
35,0,297.30232558139534,-63.30232558139535
36,0,295.2093023255814,-63.2093023255814
37,0,293.1162790697674,-63.116279069767444
38,0,291.0232558139535,-63.02325581395349
39,0,288.93023255813955,-62.93023255813954
40,0,286.83720930232556,-62.83720930232558
41,0,284.74418604651163,-62.74418604651163
42,0,282.65116279069764,-62.651162790697676
43,0,280.5581395348837,-62.55813953488372
44,0,278.4651162790698,-62.46511627906977
45,0,276.37209302325584,-62.372093023255815
46,0,274.27906976744185,-62.27906976744186
47,0,272.18604651162786,-62.18604651162791
48,0,270.09302325581393,-62.093023255813954
49,0,268.0,-62.0
50,0,265.88,-62.0
51,0,263.76,-62.0
52,0,261.64,-62.0
53,0,259.52,-62.0
54,0,257.4,-62.0
55,0,255.28,-62.0
56,0,253.16,-62.0
57,0,251.04,-62.0
58,0,248.92,-62.0
59,0,246.8,-62.0
60,0,244.68,-62.0
61,0,242.56,-62.0
62,0,240.44,-62.0
63,0,238.32,-62.0
64,0,236.2,-62.0
65,0,234.07999999999998,-62.0
66,0,231.96,-62.0
67,0,229.84,-62.0
68,0,227.72,-62.0
69,0,225.6,-62.0
70,0,223.48,-62.0
71,0,221.36,-62.0
72,0,219.24,-62.0
73,0,217.12,-62.0
74,0,215.0,-62.0
75,0,212.88,-62.0
76,0,210.76,-62.0
77,0,208.64,-62.0
78,0,206.51999999999998,-62.0
79,0,204.4,-62.0
80,0,202.28,-62.0
81,0,200.16,-62.0
